campaign_id,campaign_name,audience_size,persuadables_pct,sure_things_pct,lost_causes_pct,do_not_disturb_pct,unknown_pct,persuadables_count,sure_things_count,lost_causes_count,do_not_disturb_count,unknown_count,segment_estimation_method,segment_confidence,segment_rationale
CMP_1066,NorthBridge Bank Cyber Monday - Trial Conversion Push,145187,40,21,18,13,8,58075,30490,26134,18874,11614,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",High,Lifecycle conversion campaigns lift persuadables because message timing is closer to purchase intent. Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_1067,FitFuel Q2 2027 - Lead Gen,90247,34,22,21,8,15,30684,19855,18952,7219,13537,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_1068,Beacon Life - Event Reg Push,346306,32,21,21,14,12,110818,72725,72725,48482,41556,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",High,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_1069,Wellpath v5 - Awareness,412211,32,21,21,14,12,131908,86565,86564,57709,49465,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",High,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_1070,Lumen Home 2026 - App Adoption,1461530,22,21,21,7,29,321537,306921,306921,102307,423844,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_1071,Helix Advisory NA - Loyalty Boost,29017,38,22,22,9,9,11027,6384,6384,2611,2611,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",High,Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_1072,Forge Accounting 2026 - Cross-sell Drive,40994,34,22,21,8,15,13938,9019,8609,3279,6149,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_1073,Velocity Wireless Q2 2026 - Renewal Drive,366400,34,22,21,8,15,124576,80608,76944,29312,54960,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_1074,Quanta Strategy Q1 2026 - Cross-sell Drive,34558,34,22,21,8,15,11750,7603,7258,2764,5183,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_1075,Pinecrest Trust v6 - Loyalty Boost,577915,32,21,21,14,12,184933,121363,121362,80908,69349,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_1076,AzureTrails v7 - Upsell Wave,341093,34,22,21,8,15,115972,75041,71630,27287,51163,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_1077,Lumen+ 2026 - Event Reg Push,221663,34,22,21,8,15,75366,48766,46549,17733,33249,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_1078,NorthBridge Bank Open Enrollment - App Adoption,451507,32,21,21,14,12,144483,94817,94817,63210,54180,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Specific channels improve match quality and reduce unknown exposure.
CMP_1079,ClearWave v7 - Renewal Drive,493554,34,22,21,8,15,167809,108582,103646,39484,74033,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_1080,AzureTrails Q2 2027 - Awareness,240849,34,22,21,8,15,81889,52987,50579,19267,36127,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_1081,Glide Cruises Back-to-School - Seasonal Promo,273430,26,27,20,10,17,71091,73827,54686,27343,46483,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Discount-heavy retail and subscription campaigns increase sure-things and cannibalization risk. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_1082,RetailNext World 2026 - Launch,271465,34,22,21,8,15,92299,59723,57007,21717,40719,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
CMP_1083,EmberKitchen v9 - Event Reg Push,1549824,16,20,20,12,32,247972,309965,309965,185978,495944,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_1084,VivaHealth Q4 2026 - Launch,343550,25,20,20,13,22,85888,68710,68710,44661,75581,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Regulated or privacy-sensitive campaigns raise do-not-disturb and unknown shares. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_1085,Lumen Home 2026 - Awareness,1729114,22,21,21,7,29,380406,363114,363113,121037,501444,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Vague audiences expand the unknown segment. Generic channels reduce segmentation confidence. Missing or vague budget reduces confidence in reachable persuadables.
CMP_1086,AuroraWear Winter - Loyalty Boost,604614,28,27,20,11,14,169292,163246,120923,66507,84646,"Rule-based deterministic segmentation from industry, campaign type, audience specificity, channel specificity, and compliance sensitivity.",Medium,Discount-heavy retail and subscription campaigns increase sure-things and cannibalization risk. Specific audience criteria increase persuadables because targeting is tighter. Generic channels reduce segmentation confidence.
