historical_campaign_id,campaign_name,industry,campaign_type,audience_type,channels,budget,audience_size,treated_count,control_count,treated_conversion_rate,control_conversion_rate,incremental_lift_points,relative_uplift_percent,revenue_per_conversion,campaign_revenue,negative_response_rate,unsubscribe_rate,complaint_rate,notes
HIST_0527,LearnRise Academy v9 - Renewal Drive,Education,Renewal,Broad,social,10500,429104,326443,102661,79.36,73.77,5.59,7.6,360,45849636.86,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0528,FiberOne Q4 2027 - Trial Conversion Push,Telecom,Trial-to-Paid Conversion,Specific,"Direct Mail, SMS, Email, Display",87000,448083,363052,85031,5.59,2.63,2.96,112.5,470,8764593.98,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0529,Velocity Wireless Tax Season - Awareness,Telecom,Awareness,Specific,"Direct Mail, OOH, Email, SMS",215000,458432,375761,82671,28.48,25.1,3.38,13.5,470,5327602.66,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0530,DevForge Live - Win-Back,Events,Customer Reactivation,Specific,"Webinar, Organic Social, Paid Social (LinkedIn), PR",87500,192221,150883,41338,19.32,12.07,7.25,60.1,520,14782775.28,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0531,SafeHarbor Insurance v5 - Event Reg Push,Insurance,Event Registration,Broad,digital,68000,522061,408950,113111,2105.14,13.83,2091.31,15121.5,780,3206022963.0,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0532,AzureTrails 2027 - Seasonal Promo #2,Travel,Seasonal Promotion,Specific,"Email, Paid Search, Display, Paid Social (Meta)",250000,237043,189515,47528,2.6,2.16,0.44,20.4,880,650000.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0533,AzureTrails - Win-Back,Travel,Customer Reactivation,Specific,social and email,63000,319658,250675,68983,9.06,5.6,3.46,61.8,880,7972.8,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0534,BrewBox LATAM - Launch,Consumer Subscription,Product Launch,Specific,"Paid Social (Meta), Push Notifications",26000,192894,148750,44144,7946.48,4635.31,3311.17,71.4,140,1112507.2,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0535,OakClinic Network Spring - Retention Sprint,Healthcare,Retention,Specific,"Paid Search, PR, Email",450000,297731,229649,68082,1.6,1.5,0.1,6.7,540,1885559.04,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0536,Edulane LATAM - Lead Gen,Education,Lead Generation,Specific,"Webinar, Email, Paid Social (Meta), YouTube",125000,195469,156706,38763,13.22,3.04,10.18,334.9,360,6925873.39,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0537,CareNova v4 - App Adoption,Healthcare,App Adoption,Specific,"PR, Paid Search, Email",234500,355435,290961,64474,36143.62,31.48,36112.14,114714.5,540,50849671047.08,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0538,LearnRise Academy 2027 - Upsell Wave,Education,Upsell,Broad,"Paid Search, Email",185000,226810,180760,46050,10.08,7.79,2.29,29.4,360,1181892.9,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0539,Quanta Strategy v3 - Seasonal Promo,Professional Services,Seasonal Promotion,Specific,social,25000,29553,23754,5799,3.57,3.29,0.28,8.5,1800,89250.0,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0540,Saltwater Co. Global - Loyalty Boost,B2C Retail,Loyalty,Specific,social,335000,263193,205641,57552,39.38,35.69,3.69,10.3,110,4263964.01,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0541,Halcyon Beauty v6 - Seasonal Promo,B2C Retail,Seasonal Promotion,Broad,"Paid Social (Meta), Connected TV, Display, Influencer, Email",130000,935505,762860,172645,3.74,3.41,0.33,9.7,110,486200.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0542,VaultIQ 2027 - Trial Conversion Push,B2B SaaS,Trial-to-Paid Conversion,Broad,"Account-Based Marketing, Paid Search",225000,45077,36591,8486,5.45,3.4,2.05,60.3,1200,1838067.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0543,Cartly Q4 2026 - Seasonal Promo,E-commerce,Seasonal Promotion,Broad,"Paid Search, Push Notifications, Email, Affiliate, Display",415000,1635954,1334326,301628,3.01,2.81,0.2,7.1,95,1249150.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0544,LearnRise Academy Summer - Seasonal Promo,Education,Seasonal Promotion,Broad,email and ads,130000,291703,230327,61376,4.26,3.58,0.68,19.0,360,553800.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0545,GrowthSummit APAC - Launch,Events,Product Launch,Broad,digital,52000,256451,196281,60170,12172.1,6374.62,5797.48,90.9,520,6329492.0,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0546,VivaHealth Global - Renewal Drive,Healthcare,Renewal,Specific,"Display, Direct Mail, Paid Search, PR",680000,334206,273331,60875,83.2,72.76,10.44,14.3,540,114941099.52,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0547,OakClinic Network 2027 - Win-Back,Healthcare,Customer Reactivation,Specific,performance marketing,314000,296358,236123,60235,15.4,14.52,0.88,6.1,540,4835600.0,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0548,NorthPeak - Event Reg Push,B2C Retail,Event Registration,Specific,social and email,448000,578915,449204,129711,14.06,11.47,2.59,22.6,110,5112440.96,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0549,Glide Cruises 2027 - Trial Conversion Push,Travel,Trial-to-Paid Conversion,Specific,social and email,20500,283000,218287,64713,21.54,18.07,3.47,19.2,880,30630276.34,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0550,Lumen Home Open Enrollment - Renewal Drive,B2C Retail,Renewal,Broad,"Email, Paid Social (Meta), Influencer, SMS, OOH",175000,900147,696568,203579,78.71,74.21,4.5,6.1,110,11434700.72,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0551,Cohort Hub Q2 2026 - Awareness,Education,Awareness,Broad,"Paid Search, Webinar, YouTube",175000,223993,178806,45187,26.99,23.28,3.71,15.9,360,1841238.37,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0552,Bundlr Q1 2026 - Renewal Drive,E-commerce,Renewal,Broad,social and email,470000,1900941,1447954,452987,78.98,72.04,6.94,9.6,95,81441423.55,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0553,NorthExpo US - Event Reg Push,Events,Event Registration,Specific,"Organic Social, Paid Social (LinkedIn), PR, Webinar, Email",72000,140217,114866,25351,2772.17,7.2,2764.97,38402.4,520,1669563777.6,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0554,GrowthSummit v2 - Event Reg Push,Events,Event Registration,Broad,"Email, PR, Organic Social, Webinar",180000,261369,205921,55448,4790.08,10.14,4779.94,47139.4,520,4983601148.03,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0555,ShopHaven Q4 2026 - Upsell Wave,E-commerce,Upsell,Broad,"SMS, Affiliate, Paid Search, Email, Paid Social (Meta)",74000,1380693,1081491,299202,4.87,1.82,3.05,167.6,95,4927527.85,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0556,Halcyon Beauty 2026 - Awareness,B2C Retail,Awareness,Specific,online,229500,742628,576001,166627,43.46,36.18,7.28,20.1,110,1593328.09,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0557,TerraNomad EU - Event Reg Push,Travel,Event Registration,Specific,paid media,300000,256137,197553,58584,11.33,10.12,1.21,12.0,880,9551144.68,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0558,PageNest Q2 2026 - Renewal Drive,Consumer Subscription,Renewal,Specific,"Push Notifications, In-app, Influencer, Paid Social (Meta), Email",110000,149321,120887,28434,80.45,75.67,4.78,6.3,140,12973399.18,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0559,Truecover Cyber Monday - Win-Back,Insurance,Customer Reactivation,Broad,social and email,250000,836487,652636,183851,9.59,7.61,1.98,26.0,780,35727978.47,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0560,AzureTrails 2027 - Seasonal Promo #3,Travel,Seasonal Promotion,Specific,"Influencer, Connected TV, Display, Paid Search",265000,228164,179810,48354,5.61,3.27,2.34,71.6,880,1486650.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0561,BrewBox Q1 2026 - Trial Conversion Push #2,Consumer Subscription,Trial-to-Paid Conversion,Specific,online,105500,90302,69081,21221,16.83,1.22,15.61,1279.5,140,795735.86,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0562,Nimbus Mobile v2 - Loyalty Boost,Telecom,Loyalty,Specific,email and ads,410000,241689,189070,52619,37.74,32.04,5.7,17.8,470,26729622.95,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0563,Bundlr Spring - Event Reg Push,E-commerce,Event Registration,Broad,"Push Notifications, Affiliate, SMS",384500,1157257,923540,233717,635.27,12.65,622.62,4921.9,95,404380133.83,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0564,Stackr Q1 2026 - Event Reg Push,Fintech,Event Registration,Broad,social and email,431500,462164,361818,100346,15.5,12.75,2.75,21.6,420,17179564.5,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0565,Drift Footwear - Lead Gen,B2C Retail,Lead Generation,Specific,"OOH, Email",365000,410416,313475,96941,5.81,0.99,4.82,486.9,110,1635418.55,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0566,BrewBox Tax Season - Win-Back,Consumer Subscription,Customer Reactivation,Specific,email and ads,202500,162197,126327,35870,9.48,6.2,3.28,52.9,140,268436.82,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0567,MarketRise Q1 2026 - Seasonal Promo,E-commerce,Seasonal Promotion,Broad,social and email,307500,1675195,1337985,337210,2.7,2.5,0.2,8.0,95,830250.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0568,Coastline Apparel v4 - Win-Back,B2C Retail,Customer Reactivation,Broad,"Influencer, Paid Social (Meta), OOH",130000,957094,778208,178886,3.19,1.35,1.84,136.3,110,2038574.6,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0569,Maple & Oak Holiday - Awareness,B2C Retail,Awareness,Broad,"Email, Influencer, SMS, Display, Connected TV",47000,971514,783571,187943,47.52,43.31,4.21,9.7,110,4470523.07,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0570,Voyage&Co Global - Trial Conversion Push,Travel,Trial-to-Paid Conversion,Specific,"Paid Search, Email",175000,283390,220013,63377,4.42,2.33,2.09,89.7,880,7914324.7,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0571,Nimbus Mobile 2026 - Awareness,Telecom,Awareness,Broad,"Paid Search, OOH, Direct Mail",355000,1182767,966898,215869,25.81,21.63,4.18,19.3,470,12130.7,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0572,NorthPeak APAC - Trial Conversion Push,B2C Retail,Trial-to-Paid Conversion,Broad,"Connected TV, Paid Social (Meta), SMS, Email",150000,1069548,866603,202945,4.11,1.42,2.69,189.4,110,3371499.58,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0573,BoxBloom 2027 - Seasonal Promo,E-commerce,Seasonal Promotion,Broad,social and email,124500,1107059,873960,233099,3.63,3.29,0.34,10.3,95,451935.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0574,Anchor National - Seasonal Promo,Banking,Seasonal Promotion,Broad,"Display, Email, Paid Search, Direct Mail, Programmatic",477500,517122,395554,121568,4.31,3.67,0.64,17.4,650,2058025.0,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0575,WrapNorth v8 - Seasonal Promo,E-commerce,Seasonal Promotion,Broad,"Display, Push Notifications",440000,1139976,876147,263829,4.52,3.81,0.71,18.6,95,1988800.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0576,FutureStack Conference v8 - Seasonal Promo,Events,Seasonal Promotion,Broad,email and ads,71000,389618,314566,75052,3.58,3.31,0.27,8.2,520,254180.0,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0577,Sterling Federal v3 - Awareness,Banking,Awareness,Broad,paid media,465000,755940,577962,177978,29.11,22.33,6.78,30.4,650,6419406.48,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0578,BlueCrest Bank v8 - Awareness,Banking,Awareness,Broad,performance marketing,535000,820617,643721,176896,26.96,20.72,6.24,30.1,650,8265895.56,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0579,InsureCon - Launch,Events,Product Launch,Broad,"Webinar, Email, Paid Social (LinkedIn)",51500,364335,278244,86091,7822.71,4961.39,2861.32,57.7,520,4067809.2,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0580,BlueCrest Bank Q3 2027 - Cross-sell Drive,Banking,Cross-sell,Broad,email and ads,558000,680543,538809,141734,3.63,0.89,2.74,307.9,650,10011783.21,1.4,0.7,0.22,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0581,Hearth&Home Box Q2 2027 - Renewal Drive,Consumer Subscription,Renewal,Specific,"In-app, Paid Social (Meta)",210000,114904,90286,24618,79.47,75.87,3.6,4.7,140,8507676.74,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0582,Pixie Pantry - App Adoption,E-commerce,App Adoption,Specific,"Affiliate, SMS",200000,364987,282571,82416,18392.46,21.44,18371.02,85685.7,95,3373620422.29,0.8,0.6,0.15,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0583,NorthBridge Bank v8 - Upsell Wave,Banking,Upsell,Specific,online,453000,216952,165826,51126,7.07,5.49,1.58,28.8,650,4595.5,1.4,0.9,0.27,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0584,SyncSuite US - Launch,B2B SaaS,Product Launch,Broad,"Webinar, Paid Social (LinkedIn), Email, Content Syndication",145500,67408,54156,13252,8.36,2.51,5.85,233.1,1200,5212025.28,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
HIST_0585,OrbitHR 2027 - Lead Gen,B2B SaaS,Lead Generation,Broad,"Webinar, Content Syndication, Account-Based Marketing",125000,46279,37313,8966,2247.22,4.02,2243.2,55801.0,1200,801205841.04,0.8,0.4,0.1,"Deterministic benchmark synthesized from the raw brief's industry, campaign type, and KPI structure."
